review_id,industry,org,aspect,sentiment
R012771,Travel Booking,Journeo,attitude-of-staff,negative
R012772,Fashion,Marbrook,app-website,positive
R012773,Trading,Quantly,app-website,positive
R012774,Fashion,Sable Row,general-satisfaction,negative
R012775,Groceries,Freshbury,app-website,negative
R012776,Price Comparison,Tallywise,price-value-for-money,positive
R012777,Banking,Northeast Bank,competitor,negative
R012778,Trading,Quantly,app-website,positive
R012779,Fashion,Sable Row,app-website,positive
R012780,Trading,Northpeak Trading,price-value-for-money,negative
R012781,Banking,Northeast Bank,ease-of-use,positive
R012782,Fashion,Northerly,general-satisfaction,positive
R012783,Trading,Northpeak Trading,phone,negative
R012784,Price Comparison,PricePilot,attitude-of-staff,positive
R012785,Consulting,Castellan Partners,account-access,neutral
R012786,Trading,Quantly,price-value-for-money,negative
R012787,Fashion,Marbrook,app-website,negative
R012788,Travel Booking,Roamly,ease-of-use,negative
R012789,Trading,Northpeak Trading,app-website,positive
R012790,Fashion,Sable Row,app-website,positive
R012791,Banking,Halden Savings,ease-of-use,negative
R012792,Fashion,Northerly,speed,positive
R012793,Banking,Vanter Financial,general-satisfaction,positive
R012794,Groceries,Freshbury,ease-of-use,positive
R012795,Price Comparison,Tallywise,competitor,positive
R012796,Fashion,Northerly,phone,negative
R012797,Fashion,Northerly,app-website,negative
R012798,Trading,Northpeak Trading,app-website,negative
R012799,Price Comparison,Tallywise,competitor,positive
R012800,Fashion,Sable Row,app-website,positive
R012801,Travel Booking,Wayfare,email,positive
R012802,Fashion,Sable Row,discounts-promotions,positive
R012803,Trading,Quantly,app-website,positive
R012804,Travel Booking,Journeo,app-website,negative
R012805,Fashion,Vella & Co,speed,positive
R012806,Price Comparison,PricePilot,general-satisfaction,negative
R012807,Price Comparison,CompareHive,app-website,positive
R012808,Ride Hailing,Zeta Cabs,app-website,negative
R012809,Price Comparison,CompareHive,general-satisfaction,positive
R012810,Groceries,Larkmead Market,app-website,negative
R012811,Trading,Quantly,ease-of-use,positive
R012812,Groceries,Larkmead Market,ease-of-use,positive
R012813,Fashion,Sable Row,app-website,positive
R012814,Banking,Halden Savings,speed,positive
R012815,Fashion,Vella & Co,competitor,positive
R012816,Price Comparison,PricePilot,attitude-of-staff,positive
R012817,Price Comparison,Tallywise,app-website,negative
R012818,Fashion,Northerly,account-access,negative
R012819,Travel Booking,Roamly,app-website,positive
R012820,Banking,Kestrel Bank,account-access,neutral
R012821,Trading,Investa,app-website,positive
R012822,Price Comparison,PricePilot,attitude-of-staff,positive
R012823,Ride Hailing,Kerbside,app-website,positive
R012824,Travel Booking,Journeo,general-satisfaction,positive
R012825,Groceries,Freshbury,ease-of-use,negative
R012826,Trading,Investa,general-satisfaction,negative
R012827,Information Technology,Bluepath Technologies,app-website,negative
R012828,Fashion,Marbrook,speed,positive
R012829,Groceries,Freshbury,app-website,positive
R012830,Price Comparison,CompareHive,general-satisfaction,neutral
R012831,Travel Booking,Wayfare,app-website,negative
R012832,Travel Booking,Wayfare,price-value-for-money,positive
R012833,Groceries,Larkmead Market,app-website,positive
R012834,Fashion,Northerly,speed,positive
R012835,Streaming,Streamly,account-access,negative
R012836,Banking,Halden Savings,discounts-promotions,negative
R012837,Banking,Northeast Bank,price-value-for-money,positive
R012838,Travel Booking,Trippa,ease-of-use,positive
R012839,Fashion,Sable Row,app-website,positive
R012840,Travel Booking,Roamly,attitude-of-staff,positive
R012841,Fashion,Marbrook,speed,positive
R012842,Travel Booking,Trippa,email,positive
R012843,Fashion,Marbrook,app-website,positive
R012844,Price Comparison,PricePilot,attitude-of-staff,positive
R012845,Trading,Investa,price-value-for-money,positive
R012846,Price Comparison,Tallywise,reviews,negative
R012847,Fashion,Vella & Co,general-satisfaction,positive
R012848,Groceries,Oakpan Grocers,speed,positive
R012849,Banking,Kestrel Bank,general-satisfaction,positive
R012850,Streaming,Lumora,app-website,neutral
R012851,Banking,Halden Savings,attitude-of-staff,positive
R012852,Trading,Investa,ease-of-use,negative
R012853,Travel Booking,Journeo,app-website,positive
R012854,Banking,Vanter Financial,ease-of-use,negative
R012855,Fashion,Sable Row,phone,negative
R012856,Fashion,Northerly,general-satisfaction,positive
R012857,Price Comparison,Tallywise,speed,negative
R012858,Travel Booking,Wayfare,general-satisfaction,negative
R012859,Fashion,Northerly,speed,positive
R012860,Price Comparison,PricePilot,price-value-for-money,positive
R012861,Price Comparison,Tallywise,general-satisfaction,positive
R012862,Groceries,Larkmead Market,general-satisfaction,positive
R012863,Fashion,Northerly,ease-of-use,positive
R012864,Price Comparison,PricePilot,speed,positive
R012865,Fashion,Vella & Co,general-satisfaction,positive
R012866,Groceries,Oakpan Grocers,general-satisfaction,negative
R012867,Trading,Quantly,app-website,positive
R012868,Fashion,Northerly,app-website,positive
R012869,Price Comparison,Tallywise,phone,positive
R012870,Banking,Vanter Financial,ease-of-use,positive
R012871,Fashion,Marbrook,speed,positive
R012872,Fashion,Marbrook,app-website,positive
R012873,Groceries,Larkmead Market,attitude-of-staff,positive
R012874,Streaming,Lumora,discounts-promotions,positive
R012875,Fashion,Sable Row,general-satisfaction,positive
R012876,Groceries,Freshbury,ease-of-use,negative
R012877,Groceries,Freshbury,ease-of-use,negative
R012878,Banking,Northeast Bank,app-website,positive
R012879,Price Comparison,CompareHive,attitude-of-staff,positive
R012880,Groceries,Freshbury,app-website,negative
R012881,Price Comparison,Tallywise,account-access,negative
R012882,Travel Booking,Roamly,app-website,negative
R012883,Groceries,Larkmead Market,ease-of-use,negative
R012884,Banking,Halden Savings,competitor,positive
R012885,Banking,Halden Savings,account-access,negative
R012886,Fashion,Marbrook,ease-of-use,positive
R012887,Ride Hailing,Swiftly Rides,speed,negative
R012888,Price Comparison,CompareHive,attitude-of-staff,positive
R012889,Ride Hailing,Zeta Cabs,app-website,positive
R012890,Fashion,Northerly,general-satisfaction,positive
R012891,Trading,Investa,general-satisfaction,positive
R012892,Price Comparison,CompareHive,general-satisfaction,positive
R012893,Groceries,Larkmead Market,app-website,positive
R012894,Travel Booking,Journeo,general-satisfaction,positive
R012895,Groceries,Freshbury,ease-of-use,positive
R012896,Travel Booking,Journeo,price-value-for-money,negative
R012897,Banking,Northeast Bank,app-website,positive
R012898,Banking,Halden Savings,attitude-of-staff,negative
R012899,Travel Booking,Roamly,competitor,positive
R012900,Fashion,Northerly,price-value-for-money,negative
R012901,Fashion,Vella & Co,app-website,negative
R012902,Fashion,Sable Row,speed,negative
R012903,Fashion,Sable Row,ease-of-use,positive
R012904,Ride Hailing,Kerbside,general-satisfaction,positive
R012905,Fashion,Northerly,email,negative
R012906,Banking,Vanter Financial,general-satisfaction,positive
R012907,Fashion,Marbrook,attitude-of-staff,positive
R012908,Fashion,Marbrook,app-website,positive
R012909,Ride Hailing,Zeta Cabs,general-satisfaction,neutral
R012910,Travel Booking,Journeo,competitor,positive
R012911,Fashion,Vella & Co,app-website,positive
R012912,Travel Booking,Wayfare,app-website,negative
R012913,Groceries,Oakpan Grocers,general-satisfaction,positive
R012914,Travel Booking,Trippa,ease-of-use,negative
R012915,Ride Hailing,Kerbside,general-satisfaction,positive
R012916,Fashion,Northerly,app-website,negative
R012917,Groceries,Freshbury,app-website,negative
R012918,Fashion,Marbrook,app-website,positive
R012919,Price Comparison,CompareHive,price-value-for-money,negative
R012920,Fashion,Marbrook,attitude-of-staff,positive
R012921,Price Comparison,PricePilot,attitude-of-staff,positive
R012922,Trading,Quantly,attitude-of-staff,negative
R012923,Travel Booking,Journeo,price-value-for-money,negative
R012924,Fashion,Sable Row,attitude-of-staff,negative
R012925,Travel Booking,Journeo,general-satisfaction,negative
R012926,Ride Hailing,Swiftly Rides,general-satisfaction,negative
R012927,Trading,Investa,phone,negative
R012928,Groceries,Oakpan Grocers,speed,positive
R012929,Trading,Quantly,account-access,negative
R012930,Groceries,Larkmead Market,ease-of-use,positive
R012931,Fashion,Marbrook,attitude-of-staff,positive
R012932,Travel Booking,Trippa,app-website,positive
R012933,Groceries,Larkmead Market,ease-of-use,positive
R012934,Fashion,Vella & Co,general-satisfaction,positive
R012935,Price Comparison,CompareHive,phone,positive
R012936,Banking,Vanter Financial,general-satisfaction,positive
R012937,Groceries,Larkmead Market,app-website,positive
R012938,Trading,Quantly,general-satisfaction,positive
R012939,Fashion,Marbrook,general-satisfaction,negative
R012940,Information Technology,Bluepath Technologies,app-website,positive
R012941,Fashion,Northerly,speed,negative
R012942,Fashion,Marbrook,general-satisfaction,negative
R012943,Groceries,Oakpan Grocers,ease-of-use,positive
R012944,Ride Hailing,Kerbside,attitude-of-staff,negative
R012945,Fashion,Vella & Co,speed,positive
R012946,Price Comparison,CompareHive,app-website,negative
R012947,Travel Booking,Roamly,general-satisfaction,positive
R012948,Trading,Quantly,app-website,positive
R012949,Travel Booking,Wayfare,ease-of-use,negative
R012950,Fashion,Marbrook,app-website,positive
R012951,Trading,Investa,app-website,positive
R012952,Fashion,Marbrook,general-satisfaction,negative
R012953,Trading,Quantly,app-website,positive
R012954,Banking,Northeast Bank,competitor,positive
R012955,Travel Booking,Wayfare,app-website,positive
R012956,Information Technology,Ardent Systems,account-access,negative
R012957,Price Comparison,CompareHive,speed,positive
R012958,Fashion,Northerly,discounts-promotions,positive
R012959,Price Comparison,CompareHive,ease-of-use,positive
R012960,Price Comparison,CompareHive,general-satisfaction,positive
R012961,Fashion,Sable Row,attitude-of-staff,negative
R012962,Ride Hailing,Kerbside,email,negative
R012963,Ride Hailing,Swiftly Rides,reviews,positive
R012964,Groceries,Larkmead Market,attitude-of-staff,positive
R012965,Price Comparison,PricePilot,attitude-of-staff,positive
R012966,Trading,Northpeak Trading,account-access,positive
R012967,Groceries,Freshbury,speed,positive
R012968,Fashion,Vella & Co,general-satisfaction,positive
R012969,Information Technology,Bluepath Technologies,app-website,negative
R012970,Fashion,Vella & Co,app-website,positive
R012971,Trading,Investa,discounts-promotions,negative
R012972,Fashion,Northerly,ease-of-use,positive
R012973,Banking,Vanter Financial,ease-of-use,positive
R012974,Travel Booking,Roamly,attitude-of-staff,negative
R012975,Trading,Investa,app-website,negative
R012976,Travel Booking,Wayfare,general-satisfaction,positive
R012977,Travel Booking,Trippa,general-satisfaction,negative
R012978,Price Comparison,CompareHive,price-value-for-money,positive
R012979,Banking,Halden Savings,attitude-of-staff,negative
R012980,Groceries,Larkmead Market,speed,positive
R012981,Fashion,Sable Row,app-website,neutral
R012982,Fashion,Marbrook,price-value-for-money,negative
R012983,Ride Hailing,Kerbside,price-value-for-money,negative
R012984,Price Comparison,Tallywise,general-satisfaction,positive
R012985,Ride Hailing,Kerbside,app-website,negative
R012986,Groceries,Oakpan Grocers,general-satisfaction,positive
R012987,Trading,Investa,app-website,positive
R012988,Trading,Northpeak Trading,app-website,positive
R012989,Price Comparison,PricePilot,ease-of-use,positive
R012990,Fashion,Marbrook,app-website,positive
R012991,Fashion,Sable Row,app-website,positive
R012992,Travel Booking,Wayfare,email,negative
R012993,Fashion,Sable Row,app-website,positive
R012994,Price Comparison,PricePilot,speed,positive
R012995,Information Technology,Ardent Systems,app-website,neutral
R012996,Groceries,Larkmead Market,app-website,positive
R012997,Trading,Investa,app-website,positive
R012998,Travel Booking,Trippa,price-value-for-money,negative
R012999,Groceries,Larkmead Market,ease-of-use,negative
R013000,Price Comparison,CompareHive,competitor,positive
R013001,Ride Hailing,Zeta Cabs,app-website,negative
R013002,Fashion,Northerly,general-satisfaction,positive
R013003,Banking,Kestrel Bank,general-satisfaction,positive
R013004,Fashion,Vella & Co,speed,negative
R013005,Travel Booking,Trippa,app-website,positive
R013006,Travel Booking,Trippa,price-value-for-money,positive
R013007,Travel Booking,Wayfare,app-website,positive
R013008,Groceries,Larkmead Market,app-website,positive
R013009,Groceries,Freshbury,speed,positive
R013010,Fashion,Vella & Co,app-website,positive
R013011,Fashion,Vella & Co,app-website,positive
R013012,Banking,Northeast Bank,app-website,positive
R013013,Banking,Vanter Financial,ease-of-use,positive
R013014,Ride Hailing,Swiftly Rides,attitude-of-staff,negative
R013015,Travel Booking,Roamly,app-website,positive
R013016,Groceries,Freshbury,app-website,positive
R013017,Groceries,Larkmead Market,app-website,negative
R013018,Travel Booking,Wayfare,general-satisfaction,positive
R013019,Groceries,Freshbury,ease-of-use,positive
R013020,Trading,Quantly,app-website,positive
R013021,Price Comparison,PricePilot,general-satisfaction,positive
R013022,Travel Booking,Trippa,price-value-for-money,positive
R013023,Groceries,Freshbury,ease-of-use,positive
R013024,Fashion,Northerly,email,negative
R013025,Trading,Investa,general-satisfaction,positive
R013026,Ride Hailing,Kerbside,app-website,neutral
R013027,Trading,Northpeak Trading,app-website,positive
R013028,Groceries,Freshbury,ease-of-use,positive
R013029,Ride Hailing,Swiftly Rides,app-website,negative
R013030,Groceries,Larkmead Market,general-satisfaction,positive
R013031,Trading,Investa,general-satisfaction,positive
R013032,Price Comparison,CompareHive,phone,positive
R013033,Groceries,Freshbury,ease-of-use,positive
R013034,Fashion,Sable Row,general-satisfaction,positive
R013035,Fashion,Northerly,app-website,positive
R013036,Fashion,Vella & Co,general-satisfaction,positive
R013037,Banking,Northeast Bank,ease-of-use,positive
R013038,Fashion,Northerly,ease-of-use,positive
R013039,Ride Hailing,Swiftly Rides,app-website,negative
R013040,Fashion,Sable Row,ease-of-use,positive
R013041,Price Comparison,PricePilot,ease-of-use,positive
R013042,Fashion,Sable Row,ease-of-use,positive
R013043,Fashion,Sable Row,speed,positive
R013044,Fashion,Northerly,general-satisfaction,positive
R013045,Fashion,Northerly,competitor,positive
R013046,Fashion,Vella & Co,speed,negative
R013047,Price Comparison,PricePilot,speed,positive
