review_id,industry,org,aspect,sentiment
R025150,Trading,Investa,app-website,positive
R025151,Information Technology,Bluepath Technologies,ease-of-use,positive
R025152,Consulting,Merrow & Pike,ease-of-use,positive
R025153,Trading,Quantly,ease-of-use,positive
R025154,Information Technology,Corvex IT,app-website,neutral
R025155,Travel Booking,Wayfare,phone,negative
R025156,Ride Hailing,Kerbside,reviews,negative
R025157,Price Comparison,PricePilot,price-value-for-money,positive
R025158,Price Comparison,PricePilot,general-satisfaction,positive
R025159,Streaming,Pinecast,email,negative
R025160,Ride Hailing,Zeta Cabs,email,negative
R025161,Trading,Quantly,ease-of-use,positive
R025162,Price Comparison,PricePilot,email,positive
R025163,Trading,Northpeak Trading,attitude-of-staff,negative
R025164,Groceries,Freshbury,ease-of-use,negative
R025165,Banking,Northeast Bank,app-website,neutral
R025166,Streaming,Pinecast,reviews,positive
R025167,Information Technology,Ardent Systems,email,negative
R025168,Consulting,Alderline Advisory,speed,negative
R025169,Fashion,Vella & Co,price-value-for-money,negative
R025170,Fashion,Northerly,app-website,negative
R025171,Banking,Vanter Financial,ease-of-use,negative
R025172,Banking,Kestrel Bank,app-website,negative
R025173,Trading,Investa,discounts-promotions,positive
R025174,Price Comparison,PricePilot,email,positive
R025175,Fashion,Northerly,general-satisfaction,positive
R025176,Information Technology,Ardent Systems,competitor,positive
R025177,Groceries,Oakpan Grocers,app-website,positive
R025178,Fashion,Marbrook,speed,positive
R025179,Groceries,Oakpan Grocers,phone,negative
R025180,Trading,Northpeak Trading,app-website,positive
R025181,Banking,Northeast Bank,app-website,positive
R025182,Fashion,Marbrook,account-access,neutral
R025183,Trading,Northpeak Trading,account-access,negative
R025184,Banking,Vanter Financial,general-satisfaction,positive
R025185,Fashion,Vella & Co,email,negative
R025186,Price Comparison,CompareHive,app-website,negative
R025187,Trading,Quantly,reviews,negative
R025188,Fashion,Sable Row,competitor,positive
R025189,Trading,Investa,account-access,negative
R025190,Groceries,Oakpan Grocers,app-website,negative
R025191,Travel Booking,Trippa,reviews,positive
R025192,Groceries,Larkmead Market,ease-of-use,negative
R025193,Information Technology,Ardent Systems,price-value-for-money,positive
R025194,Banking,Halden Savings,attitude-of-staff,negative
R025195,Travel Booking,Roamly,ease-of-use,positive
R025196,Information Technology,Ardent Systems,email,positive
R025197,Price Comparison,CompareHive,account-access,positive
R025198,Streaming,Pinecast,ease-of-use,negative
R025199,Ride Hailing,Swiftly Rides,ease-of-use,positive
R025200,Information Technology,Bluepath Technologies,account-access,neutral
R025201,Trading,Quantly,app-website,positive
R025202,Ride Hailing,Swiftly Rides,account-access,negative
R025203,Groceries,Oakpan Grocers,app-website,positive
R025204,Price Comparison,Tallywise,attitude-of-staff,positive
R025205,Information Technology,Ardent Systems,app-website,neutral
R025206,Streaming,Pinecast,competitor,positive
R025207,Consulting,Merrow & Pike,speed,positive
R025208,Consulting,Merrow & Pike,speed,positive
R025209,Trading,Quantly,competitor,positive
R025210,Fashion,Northerly,app-website,negative
R025211,Consulting,Alderline Advisory,phone,positive
R025212,Trading,Investa,app-website,positive
R025213,Price Comparison,Tallywise,email,positive
R025214,Travel Booking,Roamly,competitor,negative
R025215,Fashion,Northerly,general-satisfaction,positive
R025216,Trading,Investa,ease-of-use,positive
R025217,Consulting,Merrow & Pike,attitude-of-staff,positive
R025218,Information Technology,Ardent Systems,attitude-of-staff,positive
R025219,Price Comparison,PricePilot,price-value-for-money,positive
R025220,Streaming,Pinecast,phone,negative
R025221,Information Technology,Ardent Systems,app-website,neutral
R025222,Trading,Investa,phone,negative
R025223,Consulting,Castellan Partners,attitude-of-staff,positive
R025224,Fashion,Sable Row,attitude-of-staff,negative
R025225,Information Technology,Ardent Systems,app-website,negative
R025226,Ride Hailing,Kerbside,reviews,negative
R025227,Trading,Investa,ease-of-use,positive
R025228,Groceries,Oakpan Grocers,general-satisfaction,positive
R025229,Groceries,Larkmead Market,app-website,negative
R025230,Banking,Vanter Financial,attitude-of-staff,negative
R025231,Information Technology,Ardent Systems,discounts-promotions,neutral
R025232,Fashion,Vella & Co,attitude-of-staff,positive
R025233,Banking,Northeast Bank,general-satisfaction,positive
R025234,Fashion,Vella & Co,general-satisfaction,positive
R025235,Fashion,Sable Row,reviews,positive
R025236,Price Comparison,Tallywise,general-satisfaction,positive
R025237,Fashion,Sable Row,reviews,positive
R025238,Groceries,Oakpan Grocers,app-website,negative
R025239,Travel Booking,Roamly,price-value-for-money,negative
R025240,Consulting,Alderline Advisory,general-satisfaction,positive
R025241,Trading,Investa,general-satisfaction,negative
R025242,Consulting,Alderline Advisory,attitude-of-staff,negative
R025243,Trading,Northpeak Trading,ease-of-use,positive
R025244,Fashion,Vella & Co,attitude-of-staff,positive
R025245,Ride Hailing,Zeta Cabs,email,negative
R025246,Streaming,Streamly,price-value-for-money,positive
R025247,Fashion,Sable Row,speed,positive
R025248,Travel Booking,Journeo,general-satisfaction,positive
R025249,Consulting,Merrow & Pike,phone,negative
R025250,Travel Booking,Roamly,account-access,negative
R025251,Ride Hailing,Zeta Cabs,app-website,negative
R025252,Banking,Kestrel Bank,discounts-promotions,negative
R025253,Groceries,Larkmead Market,app-website,negative
R025254,Fashion,Marbrook,price-value-for-money,negative
R025255,Groceries,Oakpan Grocers,competitor,negative
R025256,Fashion,Northerly,price-value-for-money,positive
R025257,Price Comparison,CompareHive,general-satisfaction,positive
R025258,Travel Booking,Trippa,general-satisfaction,negative
R025259,Trading,Investa,email,negative
R025260,Fashion,Northerly,phone,positive
R025261,Groceries,Oakpan Grocers,ease-of-use,positive
R025262,Banking,Kestrel Bank,app-website,neutral
R025263,Travel Booking,Roamly,ease-of-use,positive
R025264,Fashion,Marbrook,competitor,positive
R025265,Fashion,Vella & Co,ease-of-use,positive
R025266,Streaming,Streamly,discounts-promotions,neutral
R025267,Trading,Quantly,discounts-promotions,positive
R025268,Price Comparison,PricePilot,attitude-of-staff,positive
R025269,Price Comparison,CompareHive,general-satisfaction,negative
R025270,Price Comparison,PricePilot,account-access,negative
R025271,Information Technology,Corvex IT,app-website,neutral
R025272,Fashion,Northerly,phone,negative
R025273,Banking,Kestrel Bank,reviews,negative
R025274,Price Comparison,Tallywise,app-website,positive
R025275,Consulting,Alderline Advisory,attitude-of-staff,positive
R025276,Banking,Halden Savings,general-satisfaction,negative
R025277,Information Technology,Corvex IT,speed,positive
R025278,Consulting,Merrow & Pike,account-access,negative
R025279,Consulting,Merrow & Pike,account-access,negative
R025280,Consulting,Alderline Advisory,email,negative
R025281,Fashion,Marbrook,competitor,positive
R025282,Travel Booking,Wayfare,reviews,negative
R025283,Trading,Investa,price-value-for-money,positive
R025284,Groceries,Freshbury,app-website,negative
R025285,Ride Hailing,Zeta Cabs,speed,negative
R025286,Information Technology,Corvex IT,general-satisfaction,positive
R025287,Consulting,Castellan Partners,price-value-for-money,positive
R025288,Ride Hailing,Zeta Cabs,ease-of-use,negative
R025289,Banking,Halden Savings,general-satisfaction,positive
R025290,Trading,Investa,phone,neutral
R025291,Banking,Kestrel Bank,app-website,positive
R025292,Banking,Vanter Financial,app-website,negative
R025293,Information Technology,Bluepath Technologies,price-value-for-money,positive
R025294,Consulting,Castellan Partners,discounts-promotions,negative
R025295,Price Comparison,Tallywise,ease-of-use,positive
R025296,Information Technology,Corvex IT,account-access,negative
R025297,Trading,Investa,price-value-for-money,positive
R025298,Streaming,Lumora,phone,positive
R025299,Trading,Quantly,ease-of-use,positive
R025300,Fashion,Sable Row,attitude-of-staff,positive
R025301,Groceries,Freshbury,ease-of-use,positive
R025302,Streaming,Streamly,email,negative
R025303,Ride Hailing,Zeta Cabs,competitor,negative
R025304,Travel Booking,Roamly,general-satisfaction,positive
R025305,Consulting,Castellan Partners,general-satisfaction,positive
R025306,Trading,Quantly,account-access,negative
R025307,Groceries,Freshbury,reviews,negative
R025308,Streaming,Pinecast,competitor,positive
R025309,Information Technology,Bluepath Technologies,app-website,positive
R025310,Banking,Northeast Bank,speed,positive
R025311,Groceries,Oakpan Grocers,app-website,positive
R025312,Banking,Halden Savings,ease-of-use,positive
R025313,Fashion,Northerly,competitor,positive
R025314,Consulting,Castellan Partners,app-website,positive
R025315,Price Comparison,PricePilot,phone,negative
R025316,Groceries,Larkmead Market,general-satisfaction,positive
R025317,Information Technology,Corvex IT,email,negative
R025318,Streaming,Streamly,app-website,positive
R025319,Fashion,Northerly,app-website,negative
R025320,Ride Hailing,Zeta Cabs,general-satisfaction,negative
R025321,Streaming,Pinecast,discounts-promotions,positive
R025322,Trading,Northpeak Trading,ease-of-use,positive
R025323,Travel Booking,Wayfare,reviews,positive
R025324,Streaming,Streamly,attitude-of-staff,positive
R025325,Fashion,Sable Row,app-website,negative
R025326,Price Comparison,PricePilot,competitor,positive
R025327,Groceries,Oakpan Grocers,email,negative
R025328,Fashion,Sable Row,general-satisfaction,positive
R025329,Groceries,Oakpan Grocers,email,positive
R025330,Consulting,Merrow & Pike,speed,positive
R025331,Information Technology,Bluepath Technologies,ease-of-use,positive
R025332,Streaming,Pinecast,ease-of-use,negative
R025333,Price Comparison,Tallywise,general-satisfaction,negative
R025334,Price Comparison,Tallywise,attitude-of-staff,positive
R025335,Ride Hailing,Zeta Cabs,account-access,negative
R025336,Banking,Northeast Bank,app-website,positive
R025337,Price Comparison,CompareHive,ease-of-use,positive
R025338,Travel Booking,Trippa,phone,negative
R025339,Price Comparison,Tallywise,reviews,positive
R025340,Price Comparison,CompareHive,general-satisfaction,positive
R025341,Groceries,Freshbury,general-satisfaction,negative
R025342,Groceries,Larkmead Market,general-satisfaction,positive
R025343,Price Comparison,CompareHive,price-value-for-money,positive
R025344,Travel Booking,Wayfare,app-website,positive
R025345,Fashion,Sable Row,general-satisfaction,negative
R025346,Consulting,Castellan Partners,discounts-promotions,positive
R025347,Groceries,Larkmead Market,app-website,negative
R025348,Fashion,Vella & Co,attitude-of-staff,negative
R025349,Travel Booking,Wayfare,phone,negative
R025350,Fashion,Northerly,speed,negative
R025351,Ride Hailing,Swiftly Rides,discounts-promotions,negative
R025352,Trading,Investa,ease-of-use,positive
R025353,Banking,Kestrel Bank,reviews,negative
R025354,Groceries,Larkmead Market,general-satisfaction,positive
R025355,Price Comparison,Tallywise,general-satisfaction,positive
R025356,Ride Hailing,Swiftly Rides,discounts-promotions,positive
R025357,Groceries,Freshbury,app-website,negative
R025358,Streaming,Streamly,general-satisfaction,positive
R025359,Groceries,Freshbury,competitor,negative
R025360,Ride Hailing,Swiftly Rides,reviews,negative
R025361,Trading,Quantly,app-website,positive
R025362,Trading,Northpeak Trading,email,positive
R025363,Price Comparison,Tallywise,phone,positive
R025364,Ride Hailing,Zeta Cabs,ease-of-use,negative
R025365,Fashion,Vella & Co,general-satisfaction,positive
R025366,Groceries,Freshbury,competitor,negative
R025367,Travel Booking,Roamly,ease-of-use,negative
R025368,Ride Hailing,Kerbside,app-website,negative
R025369,Consulting,Alderline Advisory,reviews,positive
R025370,Streaming,Pinecast,email,negative
R025371,Banking,Halden Savings,general-satisfaction,positive
R025372,Banking,Kestrel Bank,general-satisfaction,negative
R025373,Price Comparison,CompareHive,general-satisfaction,negative
R025374,Banking,Halden Savings,discounts-promotions,negative
R025375,Travel Booking,Trippa,attitude-of-staff,negative
R025376,Price Comparison,Tallywise,price-value-for-money,positive
R025377,Ride Hailing,Swiftly Rides,email,negative
R025378,Price Comparison,CompareHive,price-value-for-money,positive
R025379,Ride Hailing,Kerbside,attitude-of-staff,negative
R025380,Banking,Halden Savings,general-satisfaction,negative
R025381,Fashion,Sable Row,app-website,positive
R025382,Streaming,Lumora,ease-of-use,positive
R025383,Price Comparison,PricePilot,attitude-of-staff,positive
R025384,Information Technology,Ardent Systems,attitude-of-staff,positive
R025385,Groceries,Freshbury,app-website,negative
R025386,Consulting,Castellan Partners,email,negative
R025387,Trading,Northpeak Trading,email,negative
R025388,Price Comparison,Tallywise,price-value-for-money,positive
R025389,Trading,Northpeak Trading,reviews,negative
R025390,Fashion,Marbrook,app-website,negative
R025391,Consulting,Castellan Partners,price-value-for-money,negative
R025392,Information Technology,Corvex IT,phone,positive
R025393,Streaming,Pinecast,competitor,positive
R025394,Travel Booking,Wayfare,account-access,neutral
R025395,Groceries,Larkmead Market,ease-of-use,positive
R025396,Consulting,Merrow & Pike,general-satisfaction,positive
R025397,Streaming,Lumora,competitor,negative
R025398,Fashion,Sable Row,speed,positive
R025399,Price Comparison,PricePilot,phone,positive
R025400,Streaming,Streamly,speed,positive
R025401,Trading,Northpeak Trading,competitor,negative
R025402,Price Comparison,PricePilot,phone,negative
R025403,Fashion,Sable Row,price-value-for-money,positive
R025404,Groceries,Larkmead Market,general-satisfaction,positive
R025405,Ride Hailing,Swiftly Rides,ease-of-use,negative
R025406,Groceries,Oakpan Grocers,reviews,negative
R025407,Streaming,Lumora,discounts-promotions,positive
R025408,Fashion,Marbrook,reviews,negative
R025409,Trading,Quantly,app-website,positive
R025410,Groceries,Freshbury,email,negative
R025411,Banking,Halden Savings,ease-of-use,positive
R025412,Travel Booking,Trippa,competitor,positive
R025413,Price Comparison,CompareHive,attitude-of-staff,positive
R025414,Trading,Quantly,ease-of-use,positive
R025415,Groceries,Larkmead Market,competitor,positive
R025416,Information Technology,Ardent Systems,account-access,neutral
