id,text,labels,org_index,industry,data_source
301981788,walk without problem I recommend it,['purchase-booking-experience.ease-of-use.1'],514,Banking,Google Play
301985262,Fantastic for switching energy and tracking it's progress,['company-brand.general-satisfaction.1'],600,Price Comparison,Google Play
301973051,Given an excellent choice of options - and quickly too. Easy to understand and easy to access the option of choice.,"['purchase-booking-experience.ease-of-use.1', 'logistics-rides.speed.1']",600,Price Comparison,Trustpilot
233074692,It's saying that I have exceeded the time limit then I should try again in 24h,['online-experience.app-website.0'],1040,Information Technology,Google Play
301981913,"Easy to use, helpful!","['staff-support.attitude-of-staff.1', 'purchase-booking-experience.ease-of-use.1']",514,Banking,Google Play
301980798,It was a great opportunity for everyone,['company-brand.general-satisfaction.1'],369,Ride Hailing,Google Play
301985844,It has quality and variety and affordable prices,"['company-brand.general-satisfaction.1', 'value.price-value-for-money.1']",727,Fashion,Google Play
301978950,"Poorly designed catalog, I cannot enter a new credit card, the old one is no longer valid - can only pay by voucher or employee card. Shame about the time I lost looking through the confused catalog ...","['online-experience.app-website.-1', 'purchase-booking-experience.ease-of-use.-1']",616,Fashion,Apple Store
301987463,"I love the app, I wish that there was a better way to categorize our portfolio. Maybe by sectors or by how many shares we have..","['online-experience.app-website.1', 'purchase-booking-experience.ease-of-use.-1']",685,Trading,Google Play
301985864,Easy to navigate and excellent filter,['online-experience.app-website.1'],616,Fashion,Google Play
301982562,Only just got my card so am unable to rate you 5 until I have learned more.,['purchase-booking-experience.ease-of-use.1'],514,Banking,Google Play
301972685,"Just used ORG600 second year running for dual fuel. Last year 2017 they made me a saving of over £400, this year £150. I spoke to them on the phone a very kind & professional Luke P guided me through the easy understandable process. As an OAP this mean’t a lot & I thoroughly recommend them. Thank you.","['staff-support.phone.1', 'staff-support.attitude-of-staff.1', 'purchase-booking-experience.ease-of-use.1']",600,Price Comparison,Trustpilot
301972255,Excellent service and info from Adele today on sitching energy companies.,['staff-support.attitude-of-staff.1'],600,Price Comparison,Trustpilot
314706902,Do you have an app for people who use salary bills?,['online-experience.app-website.0'],932,Banking,Google Play
301982078,Very beautiful!,['company-brand.general-satisfaction.1'],514,Banking,Google Play
301982382,"It's still early doors but so far so good, really impressed with the phone app which has up to now been smooth as silk, my card came on time and I've been able to use the account with no problems what so ever. Keep up the good work ORG514..","['purchase-booking-experience.ease-of-use.1', 'online-experience.app-website.1', 'company-brand.general-satisfaction.1', 'logistics-rides.speed.1']",514,Banking,Google Play
301987054,ORG685 brings you in to the stock market even as a beginner,"['purchase-booking-experience.ease-of-use.1', 'company-brand.general-satisfaction.1']",685,Trading,Google Play
301984404,"Out of bounds. Slightly uncomfortable navigation. If a photo can be added to a review, I don't understand how you can edit a review either - just delete it (so that if you notice an error in a huge text or forget to add something, you won't get it.","['company-brand.reviews.-1', 'online-experience.app-website.-1', 'purchase-booking-experience.ease-of-use.-1']",549,Travel Booking,Google Play
301972596,Adele was superb at giving advice and walked through the process very clearly. A great help and service!,"['staff-support.attitude-of-staff.1', 'purchase-booking-experience.ease-of-use.1', 'company-brand.general-satisfaction.1']",600,Price Comparison,Trustpilot
301977620,"I use the out of town store near Slough, Easy parking and a great choice of products",['company-brand.general-satisfaction.1'],411,Groceries,Apple Store
301983079,Im enjoying collecting more points. Its made me re find ORG411.,"['value.discounts-promotions.1', 'company-brand.general-satisfaction.1']",411,Groceries,Google Play
206203786,How can disable popup window after calling Pleas help me,['online-experience.app-website.0'],1040,Information Technology,Google Play
301972427,Great service. Everything is explained clearly and simply. First time I have used them but will be definitely using them again in the future. Switched energy tariffs and made a saving.,"['purchase-booking-experience.ease-of-use.1', 'company-brand.general-satisfaction.1', 'value.price-value-for-money.1']",600,Price Comparison,Trustpilot
301972858,Found cheaper car insurance with out this site sorry,"['value.price-value-for-money.-1', 'company-brand.competitor.-1']",600,Price Comparison,Trustpilot
301984715,I use ORG160 all the time for traveling. Great app with lots of options for use. We use it for just about everything from hotels to restaurant and more. Reviewers on here seam to be very well traveled with good insight compared to other sites,"['company-brand.reviews.1', 'online-experience.app-website.1', 'company-brand.competitor.1']",549,Travel Booking,Google Play
301978968,"Can't pay Alipay, can't fill in Chinese, the postage is still very expensive! Tianya! How about opening China business! ! ! ! ! Anyway, there are a lot of made in China, just ship it locally! ! !","['purchase-booking-experience.ease-of-use.-1', 'online-experience.app-website.-1', 'value.price-value-for-money.-1']",616,Fashion,Apple Store
301982102,Nice app,['online-experience.app-website.1'],727,Fashion,Google Play
301987584,So easy,['purchase-booking-experience.ease-of-use.1'],727,Fashion,Google Play
301973440,They did not have many of the items I ordered and ended up only ordering 3 items out of 10 and the freight is incredibly expensive .. paying almost as much for shipping as for the goods .. not OK ..,"['purchase-booking-experience.ease-of-use.-1', 'value.price-value-for-money.-1']",616,Fashion,Trustpilot
301983443,This app seems to mess up my ORG154 pay+ app. Soon as i enter my password after resetting it again it tells me its wrong and then i get the same issue with my ORG154 pay+ app. Seems like you can't have both apps as it messes up. 😞,"['account-management.account-access.-1', 'online-experience.app-website.-1', 'purchase-booking-experience.ease-of-use.-1']",411,Groceries,Google Play
301981524,"Its brilliant. Used to use a different type of card but since using this one, I should have changed ages ago. Simple and straightforward way to manage our weekly budget and travel money. The abilty to 'save' money into a vault every time you use the card (round up the change) is great. Our little holiday fund gets bigger every day!","['purchase-booking-experience.ease-of-use.1', 'company-brand.general-satisfaction.1', 'company-brand.competitor.1']",514,Banking,Google Play
635357167,What is the amount to be paid for the app,['online-experience.app-website.0'],8756,Information Technology,Google Play
301979312,Great app like it a lot. Only thing is maybe a free stock once a month reward.,"['online-experience.app-website.1', 'value.discounts-promotions.-1']",685,Trading,Apple Store
301974319,The best trading platform I have come across,"['company-brand.general-satisfaction.1', 'company-brand.competitor.1']",685,Trading,Trustpilot
301985373,I have several houses .. so several comparisons i would like to do. This app only lets yo do one and you cannot delete the barcode to enter another bill info. Shame,['online-experience.app-website.-1'],600,Price Comparison,Google Play
301971703,Simple process. Good variety of choices. Value for money.,"['purchase-booking-experience.ease-of-use.1', 'value.price-value-for-money.1']",600,Price Comparison,Trustpilot
301986949,Nice,['company-brand.general-satisfaction.1'],727,Fashion,Google Play
